machine_id,production_line,machine_type,timestamp,temperature,vibration,rpm,current,voltage,torque,pressure,flow_rate,load_percentage,frequency,power_factor,cycle_time,operating_hours,maintenance_count,failure,failure_type
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 00:00:00,69.64,4.3,1770.63,11.25,,,7.8,,75.86,,,,4501.0,3,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 02:00:00,73.34,5.1,1791.96,10.77,,,8.92,,74.84,,,,4501.7,0,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 04:00:00,62.77,4.08,1961.8,6.18,,,8.96,,92.4,,,,4502.2,4,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 06:00:00,77.98,3.21,1843.4,8.79,,,7.74,,82.53,,,,4503.1,2,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 08:00:00,77.95,2.62,1822.23,10.54,,,6.16,,86.48,,,,4504.4,5,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 10:00:00,78.08,3.07,1582.09,10.5,,,6.81,,100.0,,,,4505.5,4,1,Mechanical Failure
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 12:00:00,76.47,3.33,1974.77,8.37,,,7.62,,76.13,,,,4506.3,7,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 14:00:00,79.95,3.93,1949.62,9.56,,,7.34,,78.57,,,,4507.7,5,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 16:00:00,84.83,3.0,1881.68,11.14,,,7.85,,78.25,,,,4508.5,4,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 18:00:00,65.24,7.66,1647.67,7.66,,,7.79,,70.17,,,,4509.6,2,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 20:00:00,69.66,3.76,1799.1,10.55,,,9.45,,69.83,,,,4510.7,3,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-01 22:00:00,67.69,5.15,2001.23,9.18,,,8.69,,94.0,,,,4511.3,3,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-02 00:00:00,66.34,2.25,1951.4,7.53,,,7.69,,54.88,,,,4512.4,3,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-02 02:00:00,68.29,2.92,1876.83,8.82,,,10.9,,89.31,,,,4513.6,0,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-02 04:00:00,69.58,2.24,1862.67,10.61,,,7.71,,84.34,,,,4514.5,5,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-02 06:00:00,82.18,4.59,1943.77,7.02,,,8.19,,90.67,,,,4515.2,2,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-02 08:00:00,72.64,4.71,1706.94,8.41,,,7.52,,86.57,,,,4515.8,4,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-02 10:00:00,75.48,5.17,1533.74,8.93,,,8.71,,62.08,,,,4517.1,4,0,None
AIRCOMP_U_001,Utilities,Air Compressor,2026-01-02 12:00:00,88.28,3.1,1816.33,9.72,,,8.35,,77.16,,,,4518.4,4,0,None
