machine_id,production_line,machine_type,timestamp,temperature,vibration,rpm,current,voltage,torque,pressure,flow_rate,load_percentage,frequency,power_factor,cycle_time,operating_hours,maintenance_count,failure,failure_type
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 00:00:00,53.26,1.27,1400.08,6.07,404.3,,,,46.77,,,32.18,4501.0,3,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 02:00:00,68.93,3.94,1553.13,5.24,407.38,,,,78.21,,,38.13,4502.2,3,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 04:00:00,54.98,2.47,1392.95,4.18,413.46,,,,53.88,,,30.91,4503.6,4,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 06:00:00,55.0,3.25,1383.36,6.52,412.91,,,,54.65,,,27.35,4505.0,3,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 08:00:00,59.0,3.28,1359.93,8.26,412.72,,,,68.22,,,31.79,4506.4,5,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 10:00:00,52.77,1.95,1335.0,7.08,423.95,,,,63.52,,,32.86,4507.9,2,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 12:00:00,60.54,1.65,1250.09,5.91,419.57,,,,56.39,,,32.77,4508.8,2,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 14:00:00,51.54,1.0,1568.98,6.73,415.64,,,,64.77,,,29.65,4509.5,4,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 16:00:00,66.53,1.96,1400.91,4.75,412.56,,,,61.73,,,33.05,4510.9,5,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 18:00:00,52.12,0.64,1369.94,6.96,412.81,,,,72.9,,,27.0,4512.2,1,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 20:00:00,53.87,1.96,1519.7,8.57,410.51,,,,65.54,,,32.04,4513.5,0,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-01 22:00:00,52.98,1.91,1390.64,7.58,415.7,,,,52.18,,,34.06,4514.7,3,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 00:00:00,63.72,2.17,1430.52,6.63,420.21,,,,56.88,,,33.37,4516.1,7,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 02:00:00,62.96,1.09,1532.14,6.41,409.35,,,,72.6,,,32.02,4516.8,2,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 04:00:00,64.91,3.75,1576.07,6.39,420.04,,,,76.18,,,29.56,4518.3,2,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 06:00:00,57.23,0.72,1498.82,5.63,415.37,,,,46.4,,,28.7,4519.6,2,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 08:00:00,70.62,2.63,1325.03,6.38,421.97,,,,66.22,,,26.8,4520.4,1,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 10:00:00,50.81,1.7,1549.48,3.8,418.85,,,,35.16,,,27.79,4521.4,7,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 12:00:00,60.64,3.73,1528.91,5.2,425.58,,,,57.93,,,32.27,4522.0,3,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 14:00:00,59.07,1.08,1490.79,6.03,407.01,,,,67.59,,,34.04,4523.2,0,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 16:00:00,55.43,3.13,1407.09,4.95,409.4,,,,62.83,,,25.54,4524.6,2,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 18:00:00,63.44,2.96,1405.18,5.33,418.77,,,,45.57,,,31.96,4526.0,4,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 20:00:00,63.85,1.9,1371.27,6.89,411.97,,,,77.44,,,27.36,4527.2,1,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-02 22:00:00,62.68,1.06,1607.65,6.39,404.65,,,,57.71,,,30.31,4527.9,4,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-03 00:00:00,62.68,2.55,1506.27,7.41,426.27,,,,56.41,,,29.05,4529.1,5,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-03 02:00:00,56.3,3.44,1504.78,6.8,411.27,,,,79.69,,,35.78,4529.9,1,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-03 04:00:00,60.56,2.54,1638.92,6.01,415.05,,,,66.27,,,37.85,4531.2,1,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-03 06:00:00,64.84,3.52,1361.64,8.09,421.15,,,,59.23,,,31.65,4532.7,2,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-03 08:00:00,62.71,1.93,1542.0,7.46,419.13,,,,57.75,,,31.44,4533.6,3,0,None
CONVEYOR_L1_001,Metal Processing,Conveyor System,2026-01-03 10:00:00,54.82,4.19,1595.42,6.78,414.13,,,,52.81,,,26.28,4534.8,0,0,None
