machine_id,production_line,machine_type,timestamp,temperature,vibration,rpm,current,voltage,torque,pressure,flow_rate,load_percentage,frequency,power_factor,cycle_time,operating_hours,maintenance_count,failure,failure_type
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 00:00:00,66.36,2.42,,4.02,418.02,,,,65.91,,,12.87,4501.0,1,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 02:00:00,59.06,1.45,,4.99,415.1,,,,65.9,,,10.74,4502.2,2,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 04:00:00,56.25,3.59,,6.56,415.15,,,,87.16,,,14.2,4503.4,6,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 06:00:00,45.04,1.63,,5.2,413.11,,,,75.94,,,9.35,4504.8,3,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 08:00:00,59.72,2.78,,5.69,413.22,,,,70.82,,,13.33,4505.7,1,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 10:00:00,43.98,2.35,,4.82,415.14,,,,56.09,,,12.79,4506.4,2,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 12:00:00,50.26,1.12,,6.23,420.21,,,,75.17,,,13.47,4507.6,1,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 14:00:00,47.82,2.04,,3.45,410.13,,,,52.48,,,14.88,4509.0,0,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 16:00:00,37.01,1.97,,3.9,409.56,,,,77.09,,,14.12,4510.2,4,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 18:00:00,43.21,2.0,,4.61,426.58,,,,66.77,,,11.52,4511.3,6,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 20:00:00,61.12,2.7,,5.77,422.34,,,,74.42,,,9.54,4511.9,4,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-01 22:00:00,62.26,1.42,,4.07,410.05,,,,57.73,,,7.23,4513.2,2,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-02 00:00:00,54.09,3.12,,5.59,416.35,,,,73.49,,,14.63,4514.3,0,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-02 02:00:00,48.72,2.29,,6.04,420.88,,,,75.04,,,11.92,4515.7,3,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-02 04:00:00,56.2,2.8,,5.9,405.86,,,,68.8,,,14.26,4517.2,1,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-02 06:00:00,58.52,2.71,,4.87,417.41,,,,71.44,,,12.12,4517.9,4,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-02 08:00:00,48.23,2.73,,7.02,412.57,,,,72.69,,,9.57,4518.7,5,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-02 10:00:00,57.24,2.17,,6.78,419.51,,,,76.94,,,10.34,4519.8,4,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-02 12:00:00,54.32,1.48,,4.55,410.75,,,,63.9,,,14.72,4520.3,2,0,None
ROBOT_L2_001,Component Assembly,Robotic Arm,2026-01-02 14:00:00,56.76,2.99,,6.25,413.95,,,,68.74,,,14.27,4521.5,5,0,None
